ticker,date,news_count,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_score
BAC,2020-03-10,17,-0.086835294117647,0.0466470588235294,0.0823529411764705,0.871,-0.086835294117647
BAC,2020-03-11,17,-0.086835294117647,0.0466470588235294,0.0823529411764705,0.871,-0.086835294117647
BAC,2020-03-12,17,-0.086835294117647,0.0466470588235294,0.0823529411764705,0.871,-0.086835294117647
BAC,2020-03-13,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-16,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-17,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-18,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-19,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-20,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-23,16,-0.1857937499999999,0.0113125,0.055,0.93375,-0.1857937499999999
BAC,2020-03-24,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-03-25,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-03-26,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-03-27,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-03-30,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-03-31,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-04-01,15,-0.31018,0.0363333333333333,0.1194666666666666,0.8442000000000001,-0.31018
BAC,2020-04-02,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-03,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-06,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-07,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-08,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-09,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-10,15,-0.0991733333333333,0.0786666666666666,0.1206666666666666,0.8006666666666666,-0.0991733333333333
BAC,2020-04-13,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-14,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-15,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-16,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-17,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-20,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-21,18,-0.1387611111111111,0.0643888888888888,0.1022777777777777,0.8333333333333334,-0.1387611111111111
BAC,2020-04-22,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-23,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-24,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-27,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-28,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-29,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-04-30,10,0.10307,0.0894,0.0548,0.8558,0.10307
BAC,2020-05-01,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-04,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-05,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-06,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-07,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-08,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-11,15,0.1140466666666666,0.1018,0.0617999999999999,0.8364666666666667,0.1140466666666666
BAC,2020-05-12,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-13,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-14,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-15,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-18,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-19,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-20,16,-0.04266875,0.0371875,0.0458125,0.9169375,-0.04266875
BAC,2020-05-21,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-22,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-25,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-26,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-27,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-28,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-05-29,15,0.1584333333333333,0.0820666666666666,0.0376,0.8803333333333333,0.1584333333333333
BAC,2020-06-01,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-02,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-03,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-04,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-05,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-08,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-09,16,0.073725,0.0938125,0.071625,0.8345625,0.073725
BAC,2020-06-10,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-11,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-12,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-15,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-16,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-17,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-18,16,0.13669375,0.082125,0.0373125,0.8805625,0.13669375
BAC,2020-06-19,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-22,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-23,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-24,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-25,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-26,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-29,17,0.0543941176470588,0.0771176470588235,0.065235294117647,0.8576470588235294,0.0543941176470588
BAC,2020-06-30,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-01,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-02,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-03,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-06,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-07,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-08,15,-0.03984,0.0657333333333333,0.0497333333333333,0.8846,-0.03984
BAC,2020-07-09,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-10,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-13,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-14,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-15,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-16,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-17,14,-0.0072571428571428,0.0557142857142857,0.0591428571428571,0.8850714285714286,-0.0072571428571428
BAC,2020-07-20,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-21,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-22,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-23,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-24,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-27,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-28,16,-0.0040125,0.041625,0.0485625,0.9098125,-0.0040125
BAC,2020-07-29,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-07-30,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-07-31,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-08-03,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-08-04,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-08-05,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-08-06,15,0.1961933333333333,0.0758,0.0119333333333333,0.9122666666666668,0.1961933333333333
BAC,2020-08-07,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-10,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-11,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-12,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-13,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-14,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-17,15,-0.0348199999999999,0.073,0.0689333333333333,0.8580666666666666,-0.0348199999999999
BAC,2020-08-18,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-19,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-20,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-21,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-24,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-25,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-26,14,0.0618142857142857,0.062,0.0382857142857142,0.8997142857142857,0.0618142857142857
BAC,2020-08-27,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-08-28,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-08-31,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-09-01,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-09-02,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-09-03,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-09-04,16,0.44605625,0.124375,0.0138125,0.8618125,0.44605625
BAC,2020-09-07,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-08,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-09,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-10,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-11,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-14,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-15,15,-0.0303333333333333,0.0373333333333333,0.0405333333333333,0.9221333333333334,-0.0303333333333333
BAC,2020-09-16,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-17,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-18,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-21,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-22,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-23,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-24,15,-0.1444466666666666,0.0492,0.0974666666666666,0.8534,-0.1444466666666666
BAC,2020-09-25,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-09-28,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-09-29,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-09-30,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-10-01,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-10-02,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-10-05,15,0.19646,0.0883333333333333,0.0430666666666666,0.8686,0.19646
BAC,2020-10-06,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-07,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-08,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-09,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-12,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-13,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-14,15,0.4149266666666666,0.1298,0.02,0.8502,0.4149266666666666
BAC,2020-10-15,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-16,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-19,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-20,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-21,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-22,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-23,15,0.14244,0.0857333333333333,0.0529333333333333,0.8613333333333333,0.14244
BAC,2020-10-26,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-10-27,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-10-28,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-10-29,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-10-30,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-11-02,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-11-03,15,0.2456333333333333,0.1043333333333333,0.0316666666666666,0.8639333333333333,0.2456333333333333
BAC,2020-11-04,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-05,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-06,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-09,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-10,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-11,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-12,15,-0.1948666666666666,0.0454,0.1206666666666666,0.834,-0.1948666666666666
BAC,2020-11-13,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-16,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-17,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-18,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-19,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-20,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-23,15,-0.1771266666666666,0.0580666666666666,0.0862666666666666,0.8556666666666666,-0.1771266666666666
BAC,2020-11-24,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-11-25,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-11-26,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-11-27,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-11-30,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-12-01,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-12-02,15,0.22024,0.0680666666666666,0.009,0.9229333333333332,0.22024
BAC,2020-12-03,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-04,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-07,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-08,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-09,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-10,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-11,15,0.2691733333333334,0.1116666666666666,0.0330666666666666,0.8552666666666667,0.2691733333333334
BAC,2020-12-14,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-15,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-16,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-17,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-18,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-21,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-22,15,0.0252533333333333,0.0438666666666666,0.0351333333333333,0.921,0.0252533333333333
BAC,2020-12-23,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-24,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-25,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-28,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-29,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-30,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2020-12-31,10,0.09546,0.0409,0.02,0.9392,0.09546
BAC,2021-01-01,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-04,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-05,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-06,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-07,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-08,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-11,16,-0.0389875,0.062375,0.07275,0.864875,-0.0389875
BAC,2021-01-12,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-13,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-14,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-15,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-18,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-19,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-20,16,0.14345625,0.0735625,0.0299375,0.8965,0.14345625
BAC,2021-01-21,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-22,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-25,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-26,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-27,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-28,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-01-29,16,0.2510374999999999,0.1006875,0.0455625,0.8538125,0.2510374999999999
BAC,2021-02-01,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-02,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-03,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-04,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-05,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-08,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-09,15,0.3006666666666666,0.1151333333333333,0.0421333333333333,0.8427333333333333,0.3006666666666666
BAC,2021-02-10,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-11,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-12,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-15,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-16,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-17,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-18,15,-0.0256933333333333,0.0352,0.0456666666666666,0.9191333333333332,-0.0256933333333333
BAC,2021-02-19,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-02-22,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-02-23,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-02-24,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-02-25,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-02-26,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-03-01,17,-0.0479411764705882,0.0396470588235294,0.0560588235294117,0.9043529411764706,-0.0479411764705882
BAC,2021-03-02,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-03,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-04,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-05,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-08,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-09,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-10,15,0.0248666666666666,0.0755333333333333,0.0632666666666666,0.8612666666666667,0.0248666666666666
BAC,2021-03-11,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-12,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-15,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-16,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-17,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-18,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-19,16,0.1485874999999999,0.075125,0.046875,0.878,0.1485874999999999
BAC,2021-03-22,13,0.1226307692307692,0.111076923076923,0.0743846153846153,0.8144615384615383,0.1226307692307692
BAC,2021-03-23,13,0.1226307692307692,0.111076923076923,0.0743846153846153,0.8144615384615383,0.1226307692307692
BAC,2021-03-24,13,0.1226307692307692,0.111076923076923,0.0743846153846153,0.8144615384615383,0.1226307692307692
BAC,2021-03-25,13,0.1226307692307692,0.111076923076923,0.0743846153846153,0.8144615384615383,0.1226307692307692
